 e e_err e_ananke x y z parallax parallax_error distance ra dec density
153501 0.0114511730987253 7.386413049709745e-09 0.0138125261291861 -0.1742015852298871 0.1673163232515437 0.005388329558453 3.8618233808411584 0.3591901671541868 0.2415987963928033 41.20349041887666 61.20467750955419 0.0051321115333092
214195 0.0106855937025407 7.55094184828873e-09 0.0097103575244545 -0.1562092119596761 0.1457150433237032 -0.0057838886939355 4.743126189759959 0.0426522727611042 0.2136998949936934 40.37032640641239 58.28491688445629 0.0054444125430459
507699 0.0185686185150577 5.219841805796229e-09 0.0053096553310751 0.2385540038887072 0.1300650844765582 -0.0437023762571254 3.451345273429891 0.6570746410600052 0.2751996305625189 289.08126708725814 -7.977227756695918 0.008045532307636
844341 0.0152480659808111 5.5888508087099505e-09 0.0021064935717731 0.1581962489908393 0.0720007175395622 0.0287042921407966 5.795199724505823 0.0906314207824318 0.1761649593656118 270.6480115464101 -3.146303520945376 0.0139765325748341
189493 0.0103182519182525 1.7864585881109562e-09 0.0078100049868226 -0.2064938141789896 0.1048442648886501 0.0228770501871503 4.307324529717101 0.0771403618341971 0.2327130735465756 71.47608059104009 54.16304403746957 0.0053282746051848
304106 0.0299439803576904 1.629638316676364e-08 0.2110190391540527 -0.0305588229635444 -0.2265125527667821 -0.0463962487555256 4.706736063991349 1.51225308658797 0.2332260494036336 117.12193096218026 -48.83305285056949 0.0058307264083807
637674 0.0214022776757314 1.1243834725160544e-08 0.0122144222259521 0.2333479454861693 0.1882124026514162 -0.0135270921740028 3.4023763727918586 0.0746762398437708 0.3000969083431534 287.88594422052154 4.112460066745409 0.0100285075286047
388318 0.0131915745310952 7.403946625849623e-09 0.0180092621594667 0.1987067363207891 -0.0228930451627687 -0.0037001651801428 4.96695596439193 0.0426065399526185 0.200055366832396 263.3349769024207 -35.063712015834106 0.0063727954702097
250241 0.0314248239058072 1.6466273205991247e-08 0.1111069098114967 -0.0713726916388453 -0.2316306932437613 0.0169343485137519 4.066185182745118 0.103675848422072 0.242968333994256 127.70071319397508 -32.56232029995126 0.0055924204023514
1010796 0.0103130305373638 3.635463971910519e-09 6.328631485530424e-08 0.0998666117649979 0.0469443601605231 0.0342722378912607 8.713257725033444 0.042605886114414 0.1155495538129719 264.0270335468063 1.1778452577712888 0.0188308863003075
790468 0.0091378488559205 9.564829158659734e-10 0.0011453756596893 -0.0494087702787182 0.1102221633438642 0.0202299630895246 8.144117795922622 0.0442580660873946 0.1224720510127113 345.9955462680016 70.52382144654607 0.0126116558838919
483590 0.0146766545152638 4.767361172046985e-09 0.0123053444549441 0.2059681728292697 0.0184033869755294 -0.0063658222302874 4.856190367919638 0.1245465756338489 0.2068866756547328 271.016249683349 -25.421269814689538 0.0076588511985248
605594 0.0156549765085886 1.3687300885896942e-08 0.0109012871980667 -0.0149105095159862 0.2057971071386712 0.0141062527361138 4.585942223873056 0.7983827203913989 0.2068181785214422 317.985832874899 54.0253657831202 0.0095836285454406
494641 0.0126611152057138 6.253892875751237e-09 0.0055687236599624 0.1257048888145174 -0.1254550681280509 -0.0330511126470078 5.3636622678427175 0.3932507649346655 0.180646254425851 229.7174561965604 -69.86315999921621 0.0078358415113146
468169 0.0256288224946961 1.1327511418713656e-08 0.0552397370338439 -0.1064666148465995 -0.1784235951374264 0.024561993165836 4.7676251990975285 0.0502858295840695 0.2092209618726981 121.74530137599412 -19.711547929626995 0.0074187313961799
542387 0.0153475476640494 6.8879302112189864e-09 0.0408061146736145 0.1129200531417289 -0.1602159047987411 0.0115757079683454 5.135970294996863 0.0609596418594188 0.1963519074696718 197.2657295332849 -59.41515655801669 0.0086122273363617
761276 0.0109839845876238 2.586390453964267e-09 0.0029892702586948 0.0956776357660776 -0.1011557948562944 0.0325614420374267 6.885862319421953 0.1849523092349906 0.1429928401226846 208.33668276672176 -48.44619542948193 0.0119849608243118
481089 0.0139174748558724 5.170292827062561e-09 0.0102340262383222 -0.0645172202061448 0.1929722669059471 0.0343605930569137 4.525041538787309 0.2155687917606667 0.2063526540977147 332.28165968669595 67.78131354430408 0.0076189538801255
584663 0.0177757286080823 1.5995236311453152e-08 0.0247936863452196 0.1115991844296583 0.200340386129693 -0.0455475217843322 4.2118213018893975 0.0427598140058146 0.2338059559135601 306.7060544137008 18.680582031452712 0.0092824352711645
722865 0.0154396951887161 4.107484776187522e-09 0.0058643207885324 0.0615217997223608 0.1753491322313988 -0.0430625288262009 5.154737994031136 0.0477796851596158 0.1907528018255309 314.39454641428506 25.320183964278264 0.0113060841759789
1047970 0.0261683520995018 1.2560999832061353e-08 0.0395433008670806 -0.0122212128437683 -0.1704131994911788 -0.0232826936181381 3.967961187154273 1.433248242772882 0.1724299870275152 124.8087264754959 -49.95353420133809 0.0246498947763785
969616 0.0150416562181131 1.0789209300088936e-08 0.0245661381632089 0.0566881144691392 -0.1304551780260735 -0.0327073196485145 6.821411235171744 0.0427906529284145 0.1459515829118371 159.0619388154967 -73.29138324092726 0.0173222668450245
104736 0.0136902157252184 1.3862276134425507e-08 0.1474910676479339 -0.2329152746050646 -0.1285790869815172 0.0353982539248446 3.757052330315625 0.042673719626257 0.2683936346754166 107.8073334121525 7.016855385165703 0.0047488711270414
629357 0.0066972505739795 1.166875493439937e-09 0.0016879050526767 -0.0749100166539077 0.0644491249383909 -0.0231210590381251 9.781259744414172 0.1187560593589869 0.101487849871093 36.42697714173635 46.68643594896404 0.0099119494153241
941020 0.0104339910296149 4.029367029641075e-09 1.0438920071464963e-05 0.0096601712448369 0.1217951689682128 -0.0228039793996441 7.971417260415995 0.0426093411725918 0.124287584130252 323.8187123745732 37.64259067083567 0.016483907903195
704987 0.0113989405925415 9.896778548262944e-09 3.20512117468752e-05 0.1344729709412518 0.0366895780972453 -0.0493553098921597 6.838140340185232 0.0455997261839362 0.1478683592567109 293.36671789794207 -24.00764379667929 0.0110187354219921
598539 0.0198012521637882 1.3332113128571693e-08 0.0113143073394894 0.2380956375926096 0.0978923026075573 0.0474011545501975 3.858102204304181 0.0751645675199196 0.2617619242806955 268.72108030351734 -4.483193029147489 0.0094836527668444
562507 0.0080437133313397 3.15872036476519e-09 0.0043192589655518 -0.1116880217336295 -0.0418678993923716 -0.030041621377203 8.154469220153993 0.0573848477541765 0.1230025780757163 84.617056764678 4.226635796170448 0.0089389574162235
212256 0.0107396223353711 6.982303895033252e-09 0.0081155784428119 -0.2180806330625662 0.1101977627658463 0.0015344594147774 4.093829006544473 0.1059866633915947 0.2443461970263973 65.24610859748692 50.495200814998505 0.0054354791056153
951145 0.0093951515142173 2.1195097365285624e-09 0.000192177700228 -0.0022703286918751 0.1122727928078176 -0.0036949652536806 9.33790851846244 0.2642266295677886 0.112356518126285 321.2316966669858 47.83430383141573 0.0167755678429491
15838 0.0146118408503855 2.1290711622189344e-08 0.0911641642451286 0.2386532892309104 -0.2107081351686859 0.0486085829649245 2.923789994686823 0.5624845800862046 0.3220498486645441 217.96030363266377 -51.11877041425643 0.0014306732960143
282673 0.0104558300349233 5.427341092573729e-09 0.0436373837292194 -0.2194807231345865 -0.0271466422366977 -0.0227362024325328 4.440981954357588 0.0426063393940124 0.2223188316662837 84.96290724426461 19.86554837409963 0.0057316479632658
600672 0.0163175498942293 1.0186267140895545e-08 0.0038864833768457 0.1760515259463835 0.107460309323683 -0.0199678047118121 4.71549525899091 0.1651426779519989 0.2072210681687575 287.0912274798668 -3.877763090127855 0.0095136811546751
941801 0.0129041086861212 4.275840430390647e-09 3.070881575695239e-06 0.0989276878357035 0.1057395235303017 0.00293709591715 6.969180747248308 0.2190200062987412 0.1448314910140753 288.2788947935187 12.95133504951444 0.016505803925746
994910 0.009121465651791 8.822865815384352e-10 0.00072572712088 0.0567462669928513 -0.0838931652865215 0.0200376023540793 9.827103274963369 0.1277207469094438 0.1032458595175409 194.6672882001783 -51.66491502658615 0.0181748240073562
533932 0.0192152432934422 8.38684689330595e-09 0.0060290438123047 0.2390238570843883 0.1408777413297 -0.0339354862356977 3.5690425991093018 0.1216296839576596 0.2795184421173479 287.98537606709624 -5.3143511526194205 0.008473425746981
16360 0.0133135032068288 1.739425752800158e-08 0.0346427708864212 0.2459095041370162 -0.1614139682470839 0.0061798445323746 3.3455501056090524 0.0483952270980676 0.294217851002668 235.63495954154808 -53.57407281493217 0.0014393863317411
437981 0.0210838909488956 1.0879471495535422e-08 0.0376609042286872 -0.1247785783832503 -0.1556841378776544 0.027413004020178 5.06481145683522 0.1062956052860819 0.2013919491922747 118.5090223050796 -12.45103172176034 0.0069672450483407
123969 0.0149835513712272 3.8967984012769836e-09 0.0147315729409456 -0.0906520544424862 0.2359350996794321 -0.0211859755145336 4.687766944608066 1.282030408718 0.2536375599036733 351.2349503187815 56.06648189849561 0.0049335683890978
740674 0.0143828472273675 7.46311907880194e-09 0.0038686825428158 -0.0127774443393969 0.1822210613424488 -0.0131575363291001 5.314551159472393 0.1100384798446381 0.1831417457677699 326.62648730622976 48.09246901409957 0.0116075602601236
970843 0.0105673669833375 4.073536997284663e-09 7.27182083437583e-08 0.096016061421141 0.0719223379729399 -0.0154270901445727 8.378889103193583 0.1557795324558373 0.1209541312260597 291.15642362047305 0.1109703068823347 0.0173594396268837
1001181 0.0119415971124445 2.9076634892879107e-10 2.177275291614933e-06 0.0918171561946634 0.0809765294151229 0.0467460375421345 7.552732803181032 0.2970817177136929 0.13104495607876 267.45042070985426 16.57312085881715 0.0184155470097077
483932 0.0114572629930396 4.633404344449867e-09 0.0080368313938379 -0.086736493825502 0.1542833982104303 0.0160946401874586 5.68886025873479 0.0637477375367354 0.1777234474324177 3.3649660844515563 67.80263733953515 0.0076640239245954
351036 0.008918318832387 1.2540381436666476e-08 0.017135240137577 -0.1786970214576716 -0.010899703946701 0.0082559813303182 5.629552171766729 0.0770680605370862 0.1792193913941676 90.9865093285824 27.25816740412704 0.006084173114852
344303 0.0248347700156735 1.0491714732060838e-08 0.3268304765224457 0.0405483041454106 -0.2287127429030991 -0.0476292464286396 3.920026568713338 0.3729847202437029 0.2371122705612004 134.2925268434551 -63.489865279828415 0.0060428634429777
872764 0.0139293901248106 7.0307968645603566e-09 3.0399418392335065e-05 0.0497723336281684 0.1484436312852225 0.0362904935995184 6.131675418977039 0.0683624437469527 0.1607165106317129 288.5366426909121 40.02068607681073 0.0147404225463551
273013 0.0117314545572272 1.0307329511389326e-08 0.0758657976984977 -0.2166975203062081 -0.0827443488948175 -0.0116201025716408 4.786759778713947 0.444814875471976 0.2322487230635773 94.73356091903254 9.351612399392556 0.0056882990699127
400535 0.0249107528033664 1.6976756704514822e-08 0.1997352242469787 0.0481810556473539 -0.2304197393106473 -0.0025021629052997 4.148602448761154 0.1405874886682393 0.2354165058072283 151.95231382249062 -56.61552334811762 0.0064972172061856
914340 0.0121871374129082 1.92069033477552e-09 4.3054237153228325e-07 0.1370472518887895 0.0362442503517039 0.01420777040868 6.729847105659974 0.2658691812756684 0.1424691393734519 269.19849456971457 -13.292130490333168 0.0157934145348935
867626 0.011326279287534 9.055795570960769e-09 4.188926538972737e-07 0.1323840363048821 0.0323581986225339 -0.0130496178027872 7.107325527297235 0.0564682955779775 0.1369046332717287 278.9396022186252 -19.558504599468755 0.0146072139907153
542264 0.0226812926093156 6.829226442722993e-09 0.078358806669712 -0.1117397266065282 -0.1599605114380896 -0.0300724088252635 5.815013414646395 0.4940940295681884 0.1974271549057795 105.00004381183402 -23.63066480624937 0.0086103519833339
477997 0.0075296206389427 4.6892943397031004e-09 0.0049033774994313 -0.1255392300167715 -0.004948436909508 -0.0375191727152749 7.498821452206575 0.0656475473601629 0.1311193106384025 72.76770643566358 17.732637522679582 0.0075704413211814
429855 0.0073570601361579 3.1085526981845885e-10 0.004857322666794 -0.1337431340544133 0.0116486531451567 0.0005027017436678 7.514176566736507 0.0534366533896837 0.1342503993879945 83.52486521279747 33.26612503902247 0.0068542191418618
476932 0.0165985098326058 2.960150771633074e-09 0.0123501671478152 -0.0132531971483235 0.2281365433594188 -0.0220544057323944 4.360727564571131 0.1066728256021223 0.2295829402696232 327.1722925860447 46.5857249876936 0.0075550739112007
508436 0.0296354997523818 3.862080298860254e-09 0.0718963667750358 -0.0468960346918721 -0.206794551270231 0.0352319632517962 4.549774614770366 0.5937234471802016 0.2149523569060209 135.94046107934756 -32.57046697300666 0.0080577308245283
720020 0.0207375770000627 8.776898277800848e-09 0.0625897720456123 0.1299732760326812 0.2376036949908148 0.0165613746015005 3.6081994636127535 0.0426744817133647 0.2713353045304774 293.3168837253151 26.75572710894436 0.0112590034257139
296858 0.0132851957908382 9.602431918683708e-09 0.0139499204233288 -0.2415616151397399 0.2086954178189426 0.0062850185925476 3.018504835398884 0.160861207097269 0.3192887295008259 46.50581361728064 59.6861810144081 0.0057958817477713
263872 0.0130178770835244 1.503071959241124e-08 0.0123446304351091 -0.239613802710968 0.1954257400767703 -0.0202246914759247 3.2367657808405013 1.832946298590047 0.3098629253064336 44.79746797963054 54.63611461312819 0.0056491732574628
725178 0.0265610475498043 1.0648794257616249e-08 0.1478303223848343 0.0021158774522215 -0.1938695618498236 -0.0414483260849572 5.2867777048611 0.2508468421164594 0.1982620681937933 122.91720140133964 -56.19372025292866 0.0113443779399554
603497 0.0137838470269894 6.982994677793861e-10 0.0001378837041556 0.1734214754661381 0.0418334409538961 -0.0239454982286658 4.995580752079132 0.3933679592029052 0.1799956438926079 280.9304740188737 -20.684138336445816 0.009553240306825
231790 0.0116678400338237 4.988813325795322e-09 0.0081520928069949 -0.2494112169023756 0.122136371597273 -0.005749402453481 3.577418398552427 0.0426088445401019 0.2777702360085456 64.36181855545577 48.89010824752267 0.0055202605061966
387080 0.0200443690955791 3.715832011806824e-09 0.192529484629631 0.0917994757349787 -0.2117740370027141 0.0215578117657753 4.447635450327112 0.4888170721665111 0.2318191660363147 175.6560094658507 -56.2618503493311 0.0063610670462894
990902 0.0107256608509861 1.5448494827520132e-09 8.3841065645629e-08 0.0943333806549017 0.0752830016569336 -0.0015538767595249 7.7879149690314895 0.3789776813572695 0.1207010007300861 286.1049363313434 4.697456574811855 0.0180260175251577
46754 0.014831888083678 1.7019656239612646e-08 0.0629397332668304 0.1702695983164322 -0.178285282961286 0.0282471265999099 4.570595153161984 0.5861963828370101 0.2481436648245857 211.59560284325363 -54.76347392858472 0.0023917490915539
188193 0.0095296942308025 5.5769010781146e-09 0.0064546572975814 -0.1982214878962072 0.0644553259222602 0.0441509363522737 4.8808367851072685 1.6226073370032337 0.2130623206583312 88.13582580819165 50.40770474875879 0.0053219956489033
195770 0.0243869990217578 1.6098823401414268e-08 0.368138700723648 -0.212432268094915 -0.2499749865752622 0.0084944379091817 3.020341810337856 0.0671808422102626 0.3281571542975184 112.00267245543256 -14.122925910701996 0.0053586757630478
232072 0.0210241724966112 1.0536408154257347e-08 0.1835855394601822 -0.1937997049439434 -0.2028134619562751 0.0217253348275227 3.1356092997065965 0.9663823710390907 0.2813602959914866 113.0204401654934 -9.786434033828986 0.0055213594412175
38703 0.0127131727020877 1.9203039432896155e-08 0.0227318760007619 0.2398784678896142 -0.1080027514591474 -0.020574892177364 3.707511935998425 0.0473655117876178 0.2638742122071143 252.81563594060304 -51.36398061238996 0.0020544321464889
1083923 0.0134461603435394 4.848685807953322e-10 0.0155849866569042 -0.0309956952240185 -0.0960419121168893 -0.0442821837851438 9.13364179852097 0.0426109340876427 0.1102075034027619 95.33165018352784 -44.27541370388565 0.0349716918316705
466765 0.015815819471638 1.6212222013110658e-08 0.0064151352271437 0.2065652584165849 0.080267611229564 -0.0454801120408437 4.374020323077888 0.0426551004460975 0.2262311560958363 288.1225729622156 -15.56981430193584 0.007397206693994
899914 0.0018544000699601 3.232249204716894e-14 9.952707841875965e-06 -0.0050573449512057 -0.0132083563988704 -0.0196519726441275 41.332579200279824 0.0428033701683129 0.0242123407691327 52.7097770834951 -42.573373936356326 0.0154366054222836
792717 0.0135975024223574 4.242704065365145e-09 0.0005905546131543 0.006626972306884 0.1641195903624748 -0.0437972554081185 5.9080860585224215 0.0426332025766065 0.1699922241868336 329.4353610854376 35.79125394821054 0.0126641368011116
412575 0.0077402558439445 3.3790477340025246e-10 0.0051065650768578 -0.1443244442717028 0.0122603698053805 -0.0048076225954871 6.926746174349813 0.0456895878038468 0.1449240322276508 81.50807477486792 31.998727920226692 0.006634136545535
266900 0.0120378033123296 5.880416437890844e-09 0.07930339127779 -0.2145184817977973 -0.0920035592266229 -0.0025689009791749 4.442425730207154 0.2706279007195138 0.2334297178926441 97.82873320751192 8.34915209238236 0.0056620522949258
852189 0.0111716321355963 9.658391233350706e-09 4.776735522682429e-07 0.136681910634693 0.0040465434983372 0.0164545484530041 7.224406106646135 0.0428924772144685 0.1377282519087003 260.96928009930457 -23.81191767228825 0.014191816304659
114767 0.0129793400431531 4.145938075654175e-09 0.0152838490903377 -0.1968842410362749 0.2130869001434725 -0.0103855071808824 3.6771550740690793 0.2000239349539214 0.290305511729606 32.34858011677653 59.32944758225273 0.0048594507177867
645551 0.0080809764873239 1.3917561156617883e-09 0.0016374014085158 -0.0722429433122635 0.0915997319207423 -0.0277409107069385 8.854070676425234 0.2918887341717566 0.1199129345534547 20.80425038792097 49.16647099028337 0.0101379280854478
340063 0.0082462350494923 7.534128090579238e-09 0.0049787536263465 -0.1521437026289029 0.056408079533644 0.0110217571652925 6.030884213508419 0.0982377140630517 0.1626378086956309 75.83396398777592 47.95294632079148 0.0060171077179574
813922 0.0231383951485535 9.919444989761978e-09 0.022826112806797 0.2178319776765299 0.2112464487625185 0.0311441625948289 3.035759152291481 0.2311128553074119 0.3050340824841984 282.6921056769713 12.612066815780274 0.0131788659863367
618120 0.0211030892341969 1.4775003661702756e-08 0.0106384856626391 0.2357249952341208 0.1814973792308922 -0.0173003459846047 3.3791019694971696 0.11573197409878 0.298004822137152 287.95200623582366 2.622368510573045 0.0097573803570257
346414 0.010112853007178 1.912538031456688e-09 0.0403440743684768 -0.1876325525828293 -0.0420258420638139 -0.0463811031333162 4.99605516384736 0.0612980190706468 0.1977962409091339 81.17450721533663 11.147677853243128 0.0060553619399182
324447 0.0094112789098509 1.0067484991929023e-09 0.0089808199554681 -0.1869969185174773 0.043268835037028 -0.0394309983952012 5.086697445417289 0.042611466170771 0.1959460212786571 66.56060310542617 32.33896169133127 0.0059309419527342
1099173 0.0172663684418834 3.4413378259657484e-09 0.0115525545552372 -0.0426068573597601 -0.1119611513354865 -0.012107017497637 7.750954316592427 0.6187819360612757 0.1204044167592317 115.41056864547268 -34.69718046557297 0.0423980339268305
389939 0.0129714870688592 8.041553643719996e-09 0.0106000788509845 -0.0916638914708394 0.186568488323152 0.006062334175848 4.766980229659441 0.0447195580588815 0.2079587019829264 357.42878418277286 63.728440884553486 0.0063877578080892
928405 0.0108787328590184 3.995511536885793e-09 4.2367087189632e-06 0.0124806584672279 0.1261511416998408 -0.0284366764901031 7.686294802729556 0.0527597507558276 0.1299173658821318 324.58281168533046 35.38308173969069 0.0161456082108132
1044285 0.0111289349219189 7.400445205438229e-09 0.0024709941353648 0.0330245887412463 -0.0948961684059883 -0.0445735408609477 9.100089533072753 0.0427300638235448 0.1099213663695495 114.3089872679558 -77.19827123423636 0.0237610643405552
461768 0.0125014089026894 2.403504372089077e-09 0.012482676655054 0.1795944269859532 -0.013462492707002 -0.0172413310666946 5.534695433203814 0.0429521846728305 0.1809216969057341 269.3987080500703 -35.4029372873025 0.0073188776897068
